shipment_id,shipping_method,shipping_cost,country
SHP-0013338,standard,5.25,ES
SHP-0013686,standard,5.25,ES
SHP-0014601,standard,5.25,ES
SHP-0016025,standard,5.25,ES
SHP-0016046,standard,5.25,ES
SHP-0018042,standard,5.25,ES
SHP-0024076,standard,5.25,ES
SHP-0025154,standard,5.25,ES
SHP-0029906,standard,5.25,ES
SHP-0009235,next_day,23.91,ES
SHP-0018306,next_day,23.91,ES
SHP-0005989,economy,3.43,ES
SHP-0008217,economy,3.43,ES
SHP-0012525,economy,3.43,ES
SHP-0019777,economy,3.43,ES
SHP-0020352,economy,3.43,ES
SHP-0024739,economy,3.43,ES
SHP-0025667,economy,3.43,ES
SHP-0022888,express,13.67,ES
SHP-0023618,express,13.67,ES
SHP-0004205,next_day,18.79,ES
SHP-0008136,standard,6.73,ES
SHP-0008962,standard,6.73,ES
SHP-0010096,standard,6.73,ES
SHP-0012833,standard,6.73,ES
SHP-0012915,standard,6.73,ES
SHP-0014258,standard,6.73,ES
SHP-0017141,standard,6.73,ES
SHP-0019116,standard,6.73,ES
SHP-0020123,standard,6.73,ES
SHP-0024855,standard,6.73,ES
SHP-0026983,standard,6.73,ES
SHP-0003208,express,11.85,ES
SHP-0022231,next_day,22.09,ES
SHP-0009807,next_day,20.27,ES
SHP-0014374,next_day,20.27,ES
SHP-0000229,economy,4.91,ES
SHP-0000649,economy,4.91,ES
SHP-0003469,economy,4.91,ES
SHP-0009653,economy,4.91,ES
SHP-0018085,economy,4.91,ES
SHP-0028760,economy,4.91,ES
SHP-0007947,express,10.03,ES
SHP-0012011,express,10.03,ES
SHP-0019546,express,10.03,ES
SHP-0026780,express,10.03,ES
SHP-0029753,express,10.03,ES
SHP-0017451,economy,3.09,ES
SHP-0016644,express,13.33,ES
SHP-0003456,next_day,18.45,ES
SHP-0001058,next_day,23.57,ES
SHP-0011696,next_day,23.57,ES
SHP-0001936,express,11.51,ES
SHP-0018033,express,11.51,ES
SHP-0019524,express,11.51,ES
SHP-0022532,next_day,16.63,ES
SHP-0001822,standard,6.39,ES
SHP-0004330,standard,6.39,ES
SHP-0009765,standard,6.39,ES
SHP-0010492,standard,6.39,ES
SHP-0010625,standard,6.39,ES
SHP-0011459,standard,6.39,ES
SHP-0012213,standard,6.39,ES
SHP-0013959,standard,6.39,ES
SHP-0013995,standard,6.39,ES
SHP-0017134,standard,6.39,ES
SHP-0019938,standard,6.39,ES
SHP-0020902,standard,6.39,ES
SHP-0022734,standard,6.39,ES
SHP-0023223,standard,6.39,ES
SHP-0027661,standard,6.39,ES
SHP-0028017,standard,6.39,ES
SHP-0028073,standard,6.39,ES
SHP-0029642,standard,6.39,ES
SHP-0029825,standard,6.39,ES
SHP-0004755,economy,4.57,ES
SHP-0017794,economy,4.57,ES
SHP-0004004,express,14.81,ES
SHP-0012017,express,14.81,ES
SHP-0023877,express,14.81,ES
SHP-0000487,next_day,19.93,ES
SHP-0001909,standard,7.87,ES
SHP-0004079,standard,7.87,ES
SHP-0004255,standard,7.87,ES
SHP-0006824,standard,7.87,ES
SHP-0007476,standard,7.87,ES
SHP-0008882,standard,7.87,ES
SHP-0009815,standard,7.87,ES
SHP-0011237,standard,7.87,ES
SHP-0016286,standard,7.87,ES
SHP-0016631,standard,7.87,ES
SHP-0017188,standard,7.87,ES
SHP-0023250,standard,7.87,ES
SHP-0025656,standard,7.87,ES
SHP-0026157,standard,7.87,ES
SHP-0026508,standard,7.87,ES
SHP-0026972,standard,7.87,ES
SHP-0006333,express,12.99,ES
SHP-0012169,express,12.99,ES
SHP-0016429,express,12.99,ES
SHP-0023267,express,12.99,ES
SHP-0023611,express,12.99,ES
SHP-0023649,express,12.99,ES
SHP-0000169,standard,6.05,ES
SHP-0001886,standard,6.05,ES
SHP-0003366,standard,6.05,ES
SHP-0007771,standard,6.05,ES
SHP-0010304,standard,6.05,ES
SHP-0011638,standard,6.05,ES
SHP-0017530,standard,6.05,ES
SHP-0020641,standard,6.05,ES
SHP-0023547,standard,6.05,ES
SHP-0023549,standard,6.05,ES
SHP-0025219,standard,6.05,ES
SHP-0025272,standard,6.05,ES
SHP-0026450,standard,6.05,ES
SHP-0021999,express,11.17,ES
SHP-0003606,next_day,16.29,ES
SHP-0017310,economy,4.23,ES
SHP-0018832,economy,4.23,ES
SHP-0005562,express,14.47,ES
SHP-0026049,express,14.47,ES
SHP-0020619,next_day,19.59,ES
SHP-0001885,next_day,17.77,ES
SHP-0003975,next_day,22.89,ES
SHP-0013546,next_day,22.89,ES
SHP-0000967,standard,7.53,ES
SHP-0002207,standard,7.53,ES
SHP-0005793,standard,7.53,ES
SHP-0014885,standard,7.53,ES
SHP-0014982,standard,7.53,ES
SHP-0015306,standard,7.53,ES
SHP-0016302,standard,7.53,ES
SHP-0020900,standard,7.53,ES
SHP-0022436,standard,7.53,ES
SHP-0022786,standard,7.53,ES
SHP-0024794,standard,7.53,ES
SHP-0025076,standard,7.53,ES
SHP-0015615,express,12.65,ES
SHP-0022602,express,12.65,ES
SHP-0002077,standard,5.71,ES
SHP-0002661,standard,5.71,ES
SHP-0004246,standard,5.71,ES
SHP-0008394,standard,5.71,ES
SHP-0009293,standard,5.71,ES
SHP-0010223,standard,5.71,ES
SHP-0014314,standard,5.71,ES
SHP-0015368,standard,5.71,ES
SHP-0016416,standard,5.71,ES
SHP-0016762,standard,5.71,ES
SHP-0017106,standard,5.71,ES
SHP-0019132,standard,5.71,ES
SHP-0019198,standard,5.71,ES
SHP-0019495,standard,5.71,ES
SHP-0019520,standard,5.71,ES
SHP-0020233,standard,5.71,ES
SHP-0020955,standard,5.71,ES
SHP-0021145,standard,5.71,ES
SHP-0024697,standard,5.71,ES
SHP-0026625,standard,5.71,ES
SHP-0029856,standard,5.71,ES
SHP-0007221,express,10.83,ES
SHP-0014172,express,10.83,ES
SHP-0022053,express,10.83,ES
SHP-0029246,express,10.83,ES
SHP-0009741,next_day,15.95,ES
SHP-0014027,next_day,21.07,ES
SHP-0010920,express,14.13,ES
SHP-0022356,express,14.13,ES
SHP-0021460,next_day,19.25,ES
SHP-0029738,next_day,24.37,ES
SHP-0004500,economy,3.89,ES
SHP-0005124,economy,3.89,ES
SHP-0005814,economy,3.89,ES
SHP-0011413,economy,3.89,ES
SHP-0011443,economy,3.89,ES
SHP-0013900,economy,3.89,ES
SHP-0017856,economy,3.89,ES
SHP-0019725,economy,3.89,ES
SHP-0025942,economy,3.89,ES
SHP-0003520,standard,7.19,ES
SHP-0008048,standard,7.19,ES
SHP-0013625,standard,7.19,ES
SHP-0013627,standard,7.19,ES
SHP-0014993,standard,7.19,ES
SHP-0017194,standard,7.19,ES
SHP-0021074,standard,7.19,ES
SHP-0022334,standard,7.19,ES
SHP-0023844,standard,7.19,ES
SHP-0024360,standard,7.19,ES
SHP-0026756,standard,7.19,ES
SHP-0028533,standard,7.19,ES
SHP-0028856,standard,7.19,ES
SHP-0019978,express,12.31,ES
SHP-0020437,express,12.31,ES
SHP-0025156,next_day,17.43,ES
SHP-0004454,standard,5.37,ES
SHP-0009551,standard,5.37,ES
SHP-0011144,standard,5.37,ES
SHP-0011245,standard,5.37,ES
SHP-0015653,standard,5.37,ES
SHP-0015768,standard,5.37,ES
SHP-0015771,standard,5.37,ES
SHP-0016623,standard,5.37,ES
SHP-0017254,standard,5.37,ES
SHP-0021882,standard,5.37,ES
SHP-0022205,standard,5.37,ES
SHP-0023807,standard,5.37,ES
SHP-0024010,standard,5.37,ES
SHP-0028681,standard,5.37,ES
SHP-0028789,standard,5.37,ES
SHP-0011506,express,10.49,ES
SHP-0014999,express,10.49,ES
SHP-0019600,express,10.49,ES
SHP-0026757,next_day,15.61,ES
SHP-0002802,next_day,18.91,ES
SHP-0013851,next_day,18.91,ES
SHP-0017982,next_day,24.03,ES
SHP-0002514,express,13.79,ES
SHP-0008810,express,13.79,ES
SHP-0009155,express,13.79,ES
SHP-0011038,express,13.79,ES
SHP-0016603,express,13.79,ES
SHP-0020978,express,13.79,ES
SHP-0000698,standard,6.85,ES
SHP-0007179,standard,6.85,ES
SHP-0009250,standard,6.85,ES
SHP-0009471,standard,6.85,ES
SHP-0009914,standard,6.85,ES
SHP-0012055,standard,6.85,ES
SHP-0015411,standard,6.85,ES
SHP-0017891,standard,6.85,ES
SHP-0018671,standard,6.85,ES
SHP-0023528,standard,6.85,ES
SHP-0023805,standard,6.85,ES
SHP-0025856,standard,6.85,ES
SHP-0027239,standard,6.85,ES
SHP-0005069,express,11.97,ES
SHP-0006536,express,11.97,ES
SHP-0009626,express,11.97,ES
SHP-0010950,express,11.97,ES
SHP-0005188,next_day,20.39,ES
SHP-0001125,standard,5.03,ES
SHP-0003235,standard,5.03,ES
SHP-0004153,standard,5.03,ES
SHP-0007446,standard,5.03,ES
SHP-0010789,standard,5.03,ES
SHP-0010963,standard,5.03,ES
SHP-0019312,standard,5.03,ES
SHP-0020088,standard,5.03,ES
SHP-0020717,standard,5.03,ES
SHP-0024411,standard,5.03,ES
SHP-0026853,standard,5.03,ES
SHP-0029126,standard,5.03,ES
SHP-0023063,express,10.15,ES
SHP-0026272,express,10.15,ES
SHP-0002376,next_day,23.69,ES
SHP-0012910,next_day,23.69,ES
SHP-0004514,economy,3.21,ES
SHP-0020030,economy,3.21,ES
SHP-0020356,economy,3.21,ES
SHP-0007217,express,13.45,ES
SHP-0017438,express,13.45,ES
SHP-0017823,express,13.45,ES
SHP-0024687,express,13.45,ES
SHP-0013672,next_day,18.57,ES
SHP-0001429,standard,6.51,ES
SHP-0012132,standard,6.51,ES
SHP-0012568,standard,6.51,ES
SHP-0013890,standard,6.51,ES
SHP-0020462,standard,6.51,ES
SHP-0021052,standard,6.51,ES
SHP-0021766,standard,6.51,ES
SHP-0022928,standard,6.51,ES
SHP-0024362,standard,6.51,ES
SHP-0026685,standard,6.51,ES
SHP-0003620,express,11.63,ES
SHP-0006366,express,11.63,ES
SHP-0013896,express,11.63,ES
SHP-0016065,express,11.63,ES
SHP-0017678,express,11.63,ES
SHP-0021894,express,11.63,ES
SHP-0008179,economy,4.69,ES
SHP-0028139,economy,4.69,ES
SHP-0002469,express,14.93,ES
SHP-0002757,express,14.93,ES
SHP-0005949,express,14.93,ES
SHP-0006332,express,14.93,ES
SHP-0010636,express,14.93,ES
SHP-0008329,standard,7.99,ES
SHP-0015113,standard,7.99,ES
SHP-0022553,standard,7.99,ES
SHP-0023610,standard,7.99,ES
SHP-0027812,standard,7.99,ES
SHP-0002257,express,13.11,ES
SHP-0008234,express,13.11,ES
SHP-0008597,express,13.11,ES
SHP-0008818,express,13.11,ES
SHP-0013472,express,13.11,ES
SHP-0016355,express,13.11,ES
SHP-0026773,express,13.11,ES
SHP-0013836,next_day,18.23,ES
SHP-0002563,standard,6.17,ES
SHP-0003320,standard,6.17,ES
SHP-0012797,standard,6.17,ES
SHP-0015155,standard,6.17,ES
SHP-0017904,standard,6.17,ES
SHP-0019882,standard,6.17,ES
SHP-0022529,standard,6.17,ES
SHP-0025183,standard,6.17,ES
SHP-0025536,standard,6.17,ES
SHP-0007000,express,11.29,ES
SHP-0008755,express,11.29,ES
SHP-0011041,express,11.29,ES
SHP-0005132,economy,4.35,ES
SHP-0007153,economy,4.35,ES
SHP-0013691,economy,4.35,ES
SHP-0002749,next_day,19.71,ES
SHP-0001385,express,12.77,ES
SHP-0001483,express,12.77,ES
SHP-0006593,express,12.77,ES
SHP-0020298,express,12.77,ES
SHP-0004810,next_day,23.01,ES
SHP-0006800,next_day,23.01,ES
SHP-0011946,next_day,23.01,ES
SHP-0016099,next_day,23.01,ES
SHP-0000455,standard,7.65,ES
SHP-0001758,standard,7.65,ES
SHP-0006361,standard,7.65,ES
SHP-0008684,standard,7.65,ES
SHP-0009619,standard,7.65,ES
SHP-0012809,standard,7.65,ES
SHP-0012821,standard,7.65,ES
SHP-0013096,standard,7.65,ES
SHP-0015002,standard,7.65,ES
SHP-0018559,standard,7.65,ES
SHP-0020556,standard,7.65,ES
SHP-0020566,standard,7.65,ES
SHP-0021180,standard,7.65,ES
SHP-0022411,standard,7.65,ES
SHP-0023200,standard,7.65,ES
SHP-0001923,standard,5.83,ES
SHP-0004156,standard,5.83,ES
SHP-0004245,standard,5.83,ES
SHP-0004563,standard,5.83,ES
SHP-0007536,standard,5.83,ES
SHP-0013757,standard,5.83,ES
SHP-0016358,standard,5.83,ES
SHP-0016450,standard,5.83,ES
SHP-0019427,standard,5.83,ES
SHP-0021487,standard,5.83,ES
SHP-0025500,standard,5.83,ES
SHP-0026597,standard,5.83,ES
SHP-0002646,express,10.95,ES
SHP-0010802,express,10.95,ES
SHP-0020254,express,10.95,ES
SHP-0026105,express,10.95,ES
SHP-0005289,next_day,16.07,ES
SHP-0012344,next_day,16.07,ES
SHP-0012651,next_day,16.07,ES
SHP-0017956,next_day,16.07,ES
SHP-0001244,economy,4.01,ES
SHP-0012518,economy,4.01,ES
SHP-0015580,economy,4.01,ES
SHP-0028742,economy,4.01,ES
SHP-0000376,express,14.25,ES
SHP-0000528,express,14.25,ES
SHP-0006725,express,14.25,ES
SHP-0026522,express,14.25,ES
SHP-0009693,next_day,19.37,ES
SHP-0010424,next_day,19.37,ES
SHP-0025051,next_day,19.37,ES
SHP-0025737,next_day,24.49,ES
SHP-0002668,next_day,17.55,ES
SHP-0019792,next_day,17.55,ES
SHP-0000795,next_day,22.67,ES
SHP-0001881,standard,7.31,ES
SHP-0005958,standard,7.31,ES
SHP-0006257,standard,7.31,ES
SHP-0007243,standard,7.31,ES
SHP-0007570,standard,7.31,ES
SHP-0009366,standard,7.31,ES
SHP-0010178,standard,7.31,ES
SHP-0010261,standard,7.31,ES
SHP-0012657,standard,7.31,ES
SHP-0013201,standard,7.31,ES
SHP-0015720,standard,7.31,ES
SHP-0016671,standard,7.31,ES
SHP-0016953,standard,7.31,ES
SHP-0021683,standard,7.31,ES
SHP-0022930,standard,7.31,ES
SHP-0024498,standard,7.31,ES
SHP-0026082,standard,7.31,ES
SHP-0028099,standard,7.31,ES
SHP-0028676,standard,7.31,ES
SHP-0029054,standard,7.31,ES
SHP-0029138,standard,7.31,ES
SHP-0029961,standard,7.31,ES
SHP-0004622,express,12.43,ES
SHP-0010413,express,12.43,ES
SHP-0010661,express,12.43,ES
SHP-0018414,express,12.43,ES
SHP-0000857,standard,5.49,ES
SHP-0001271,standard,5.49,ES
SHP-0002730,standard,5.49,ES
SHP-0003898,standard,5.49,ES
SHP-0005939,standard,5.49,ES
SHP-0007560,standard,5.49,ES
SHP-0007807,standard,5.49,ES
SHP-0008216,standard,5.49,ES
SHP-0009803,standard,5.49,ES
SHP-0010248,standard,5.49,ES
SHP-0011377,standard,5.49,ES
SHP-0011651,standard,5.49,ES
SHP-0015940,standard,5.49,ES
SHP-0016505,standard,5.49,ES
SHP-0020607,standard,5.49,ES
SHP-0021454,standard,5.49,ES
SHP-0025494,standard,5.49,ES
SHP-0026681,standard,5.49,ES
SHP-0026754,standard,5.49,ES
SHP-0027800,standard,5.49,ES
SHP-0029297,standard,5.49,ES
SHP-0029732,standard,5.49,ES
SHP-0009317,express,10.61,ES
SHP-0009987,express,10.61,ES
SHP-0016019,express,10.61,ES
SHP-0018710,express,10.61,ES
SHP-0029823,next_day,15.73,ES
SHP-0027323,next_day,20.85,ES
SHP-0000472,express,13.91,ES
SHP-0000634,express,13.91,ES
SHP-0004288,express,13.91,ES
SHP-0016026,express,13.91,ES
SHP-0019593,express,13.91,ES
SHP-0023398,next_day,19.03,ES
SHP-0006391,standard,6.97,ES
SHP-0010193,standard,6.97,ES
SHP-0011502,standard,6.97,ES
SHP-0011556,standard,6.97,ES
SHP-0012591,standard,6.97,ES
SHP-0014587,standard,6.97,ES
SHP-0017059,standard,6.97,ES
SHP-0019157,standard,6.97,ES
SHP-0022313,standard,6.97,ES
SHP-0022509,standard,6.97,ES
SHP-0023128,standard,6.97,ES
SHP-0025304,standard,6.97,ES
SHP-0025331,standard,6.97,ES
SHP-0026289,standard,6.97,ES
SHP-0026793,standard,6.97,ES
SHP-0028116,standard,6.97,ES
SHP-0029425,standard,6.97,ES
SHP-0002139,express,12.09,ES
SHP-0006650,express,12.09,ES
SHP-0022570,express,12.09,ES
SHP-0023814,express,12.09,ES
SHP-0028886,express,12.09,ES
SHP-0000237,next_day,22.33,ES
SHP-0002041,express,10.27,ES
SHP-0007148,express,10.27,ES
SHP-0011555,express,10.27,ES
SHP-0016220,express,10.27,ES
SHP-0016874,express,10.27,ES
SHP-0019459,express,10.27,ES
SHP-0025941,next_day,20.51,ES
SHP-0001939,standard,5.15,ES
SHP-0003623,standard,5.15,ES
SHP-0009985,standard,5.15,ES
SHP-0015625,standard,5.15,ES
SHP-0017363,standard,5.15,ES
SHP-0021724,standard,5.15,ES
SHP-0025420,standard,5.15,ES
SHP-0003175,next_day,23.81,ES
SHP-0024354,next_day,23.81,ES
SHP-0005723,economy,3.33,ES
SHP-0008708,economy,3.33,ES
SHP-0018146,economy,3.33,ES
SHP-0018738,economy,3.33,ES
SHP-0022211,economy,3.33,ES
SHP-0029593,economy,3.33,ES
SHP-0028569,express,13.57,ES
SHP-0002426,standard,6.63,ES
SHP-0006973,standard,6.63,ES
SHP-0008918,standard,6.63,ES
SHP-0010695,standard,6.63,ES
SHP-0011596,standard,6.63,ES
SHP-0015070,standard,6.63,ES
SHP-0016412,standard,6.63,ES
SHP-0017528,standard,6.63,ES
SHP-0020075,standard,6.63,ES
SHP-0021802,standard,6.63,ES
SHP-0022160,standard,6.63,ES
SHP-0022826,standard,6.63,ES
SHP-0024762,standard,6.63,ES
SHP-0027723,standard,6.63,ES
SHP-0000866,express,11.75,ES
SHP-0008823,express,11.75,ES
SHP-0011819,express,11.75,ES
SHP-0014253,express,11.75,ES
SHP-0009387,next_day,20.17,ES
SHP-0004855,economy,4.81,ES
SHP-0007759,economy,4.81,ES
SHP-0009687,economy,4.81,ES
SHP-0016987,economy,4.81,ES
SHP-0023384,economy,4.81,ES
SHP-0007436,economy,2.99,ES
SHP-0013605,economy,2.99,ES
SHP-0020989,economy,2.99,ES
SHP-0016310,express,13.23,ES
SHP-0018942,express,13.23,ES
SHP-0012625,express,11.41,ES
SHP-0027140,express,11.41,ES
SHP-0027777,express,11.41,ES
SHP-0001207,standard,6.29,ES
SHP-0003274,standard,6.29,ES
SHP-0003682,standard,6.29,ES
SHP-0009456,standard,6.29,ES
SHP-0011501,standard,6.29,ES
SHP-0013518,standard,6.29,ES
SHP-0018278,standard,6.29,ES
SHP-0018870,standard,6.29,ES
SHP-0018875,standard,6.29,ES
SHP-0021030,standard,6.29,ES
SHP-0022689,standard,6.29,ES
SHP-0025522,standard,6.29,ES
SHP-0028353,standard,6.29,ES
SHP-0028840,standard,6.29,ES
SHP-0029486,standard,6.29,ES
SHP-0023923,next_day,24.95,ES
SHP-0001461,economy,4.47,ES
SHP-0003313,economy,4.47,ES
SHP-0007967,economy,4.47,ES
SHP-0010130,economy,4.47,ES
SHP-0014218,economy,4.47,ES
SHP-0016288,economy,4.47,ES
SHP-0027981,economy,4.47,ES
SHP-0010369,express,14.71,ES
SHP-0021760,express,14.71,ES
SHP-0022683,express,14.71,ES
SHP-0029952,express,14.71,ES
SHP-0000198,standard,7.77,ES
SHP-0002798,standard,7.77,ES
SHP-0002946,standard,7.77,ES
SHP-0003776,standard,7.77,ES
SHP-0005364,standard,7.77,ES
SHP-0006887,standard,7.77,ES
SHP-0010754,standard,7.77,ES
SHP-0012013,standard,7.77,ES
SHP-0012545,standard,7.77,ES
SHP-0013334,standard,7.77,ES
SHP-0017757,standard,7.77,ES
SHP-0018005,standard,7.77,ES
SHP-0019026,standard,7.77,ES
SHP-0019094,standard,7.77,ES
SHP-0019694,standard,7.77,ES
SHP-0020626,standard,7.77,ES
SHP-0021269,standard,7.77,ES
SHP-0023664,standard,7.77,ES
SHP-0026130,standard,7.77,ES
SHP-0029337,standard,7.77,ES
SHP-0009297,express,12.89,ES
SHP-0010550,express,12.89,ES
SHP-0013281,express,12.89,ES
SHP-0005191,next_day,23.13,ES
SHP-0006084,next_day,21.31,ES
SHP-0000284,standard,5.95,ES
SHP-0000359,standard,5.95,ES
SHP-0003048,standard,5.95,ES
SHP-0003475,standard,5.95,ES
SHP-0004268,standard,5.95,ES
SHP-0005390,standard,5.95,ES
SHP-0006547,standard,5.95,ES
SHP-0008631,standard,5.95,ES
SHP-0009005,standard,5.95,ES
SHP-0009530,standard,5.95,ES
SHP-0009945,standard,5.95,ES
SHP-0013841,standard,5.95,ES
SHP-0014747,standard,5.95,ES
SHP-0015693,standard,5.95,ES
SHP-0017198,standard,5.95,ES
SHP-0019151,standard,5.95,ES
SHP-0019498,standard,5.95,ES
SHP-0025930,standard,5.95,ES
SHP-0026480,standard,5.95,ES
SHP-0028737,standard,5.95,ES
SHP-0001832,express,11.07,ES
SHP-0005623,express,11.07,ES
SHP-0007340,express,11.07,ES
SHP-0007736,express,11.07,ES
SHP-0023888,express,11.07,ES
SHP-0027819,express,11.07,ES
SHP-0010705,next_day,16.19,ES
SHP-0010851,next_day,16.19,ES
SHP-0025470,next_day,16.19,ES
SHP-0000566,economy,4.13,ES
SHP-0010816,express,14.37,ES
SHP-0012675,express,14.37,ES
SHP-0025190,express,14.37,ES
SHP-0026735,next_day,19.49,ES
SHP-0003016,express,12.55,ES
SHP-0014805,express,12.55,ES
SHP-0020752,express,12.55,ES
SHP-0029154,next_day,22.79,ES
SHP-0007548,standard,7.43,ES
SHP-0011421,standard,7.43,ES
SHP-0015209,standard,7.43,ES
SHP-0015915,standard,7.43,ES
SHP-0017540,standard,7.43,ES
SHP-0017746,standard,7.43,ES
SHP-0018791,standard,7.43,ES
SHP-0019358,standard,7.43,ES
SHP-0019914,standard,7.43,ES
SHP-0024201,standard,7.43,ES
SHP-0025128,standard,7.43,ES
SHP-0025524,standard,7.43,ES
SHP-0027737,standard,7.43,ES
SHP-0028187,standard,7.43,ES
SHP-0028426,standard,7.43,ES
SHP-0000808,standard,5.61,ES
SHP-0001247,standard,5.61,ES
SHP-0001952,standard,5.61,ES
SHP-0004039,standard,5.61,ES
SHP-0011093,standard,5.61,ES
SHP-0011710,standard,5.61,ES
SHP-0013308,standard,5.61,ES
SHP-0013632,standard,5.61,ES
SHP-0014643,standard,5.61,ES
SHP-0014944,standard,5.61,ES
SHP-0015219,standard,5.61,ES
SHP-0015947,standard,5.61,ES
SHP-0018050,standard,5.61,ES
SHP-0018065,standard,5.61,ES
SHP-0019883,standard,5.61,ES
SHP-0021643,standard,5.61,ES
SHP-0026798,standard,5.61,ES
SHP-0027965,standard,5.61,ES
SHP-0028142,standard,5.61,ES
SHP-0029148,standard,5.61,ES
SHP-0013795,express,10.73,ES
SHP-0022758,express,10.73,ES
SHP-0019664,next_day,20.97,ES
SHP-0021951,next_day,20.97,ES
SHP-0007509,express,14.03,ES
SHP-0008364,express,14.03,ES
SHP-0016142,express,14.03,ES
SHP-0024239,express,14.03,ES
SHP-0026336,express,14.03,ES
SHP-0023914,next_day,19.15,ES
SHP-0021954,next_day,24.27,ES
SHP-0002820,economy,3.79,ES
SHP-0008815,economy,3.79,ES
SHP-0009591,economy,3.79,ES
SHP-0011767,economy,3.79,ES
SHP-0014856,economy,3.79,ES
SHP-0020018,economy,3.79,ES
SHP-0000128,standard,7.09,ES
SHP-0001664,standard,7.09,ES
SHP-0001774,standard,7.09,ES
SHP-0003516,standard,7.09,ES
SHP-0003562,standard,7.09,ES
SHP-0006009,standard,7.09,ES
SHP-0007686,standard,7.09,ES
SHP-0008075,standard,7.09,ES
SHP-0009728,standard,7.09,ES
SHP-0012019,standard,7.09,ES
SHP-0017959,standard,7.09,ES
SHP-0019175,standard,7.09,ES
SHP-0022980,standard,7.09,ES
SHP-0025315,standard,7.09,ES
SHP-0026278,standard,7.09,ES
SHP-0027684,standard,7.09,ES
SHP-0028527,standard,7.09,ES
SHP-0029592,standard,7.09,ES
SHP-0014541,express,12.21,ES
SHP-0029916,express,12.21,ES
SHP-0000240,standard,5.27,ES
SHP-0001231,standard,5.27,ES
SHP-0002129,standard,5.27,ES
SHP-0002553,standard,5.27,ES
SHP-0004483,standard,5.27,ES
SHP-0004857,standard,5.27,ES
SHP-0007730,standard,5.27,ES
SHP-0012273,standard,5.27,ES
SHP-0013102,standard,5.27,ES
SHP-0015476,standard,5.27,ES
SHP-0016608,standard,5.27,ES
SHP-0017679,standard,5.27,ES
SHP-0020756,standard,5.27,ES
SHP-0024570,standard,5.27,ES
SHP-0026478,standard,5.27,ES
SHP-0028150,standard,5.27,ES
SHP-0021684,express,10.39,ES
SHP-0029345,express,10.39,ES
SHP-0016784,next_day,15.51,ES
SHP-0024087,next_day,15.51,ES
SHP-0015136,next_day,20.63,ES
SHP-0016337,next_day,20.63,ES
SHP-0026394,next_day,18.81,ES
SHP-0021813,next_day,23.93,ES
SHP-0025254,next_day,23.93,ES
SHP-0004873,economy,3.45,ES
SHP-0005951,economy,3.45,ES
SHP-0006468,economy,3.45,ES
SHP-0012008,economy,3.45,ES
SHP-0012025,economy,3.45,ES
SHP-0019054,economy,3.45,ES
SHP-0001024,standard,6.75,ES
SHP-0003140,standard,6.75,ES
SHP-0008931,standard,6.75,ES
SHP-0012594,standard,6.75,ES
SHP-0014505,standard,6.75,ES
SHP-0015708,standard,6.75,ES
SHP-0015815,standard,6.75,ES
SHP-0019357,standard,6.75,ES
SHP-0021188,standard,6.75,ES
SHP-0021414,standard,6.75,ES
SHP-0022085,standard,6.75,ES
SHP-0023681,standard,6.75,ES
SHP-0024558,standard,6.75,ES
SHP-0025520,standard,6.75,ES
SHP-0028140,standard,6.75,ES
SHP-0001301,express,11.87,ES
SHP-0025103,next_day,16.99,ES
SHP-0001931,express,10.05,ES
SHP-0008491,express,10.05,ES
SHP-0010327,express,10.05,ES
SHP-0024363,express,10.05,ES
SHP-0022943,next_day,15.17,ES
SHP-0013346,next_day,20.29,ES
SHP-0000203,economy,4.93,ES
SHP-0002115,economy,4.93,ES
SHP-0007851,economy,4.93,ES
SHP-0011828,economy,4.93,ES
SHP-0014845,economy,4.93,ES
SHP-0015021,economy,4.93,ES
SHP-0016351,economy,4.93,ES
SHP-0017019,economy,4.93,ES
SHP-0018133,economy,4.93,ES
SHP-0019017,economy,4.93,ES
SHP-0014317,next_day,23.59,ES
SHP-0014687,economy,3.11,ES
SHP-0018970,economy,3.11,ES
SHP-0021455,economy,3.11,ES
SHP-0021468,economy,3.11,ES
SHP-0024532,economy,3.11,ES
SHP-0024998,economy,3.11,ES
SHP-0026158,economy,3.11,ES
SHP-0027564,economy,3.11,ES
SHP-0004558,express,13.35,ES
SHP-0013965,express,13.35,ES
SHP-0018292,express,13.35,ES
SHP-0023020,express,13.35,ES
SHP-0027482,express,13.35,ES
SHP-0029079,express,13.35,ES
SHP-0029626,express,13.35,ES
SHP-0007145,next_day,18.47,ES
SHP-0029822,next_day,18.47,ES
SHP-0004120,standard,6.41,ES
SHP-0004603,standard,6.41,ES
SHP-0006888,standard,6.41,ES
SHP-0009564,standard,6.41,ES
SHP-0016012,standard,6.41,ES
SHP-0016157,standard,6.41,ES
SHP-0019815,standard,6.41,ES
SHP-0021756,standard,6.41,ES
SHP-0021870,standard,6.41,ES
SHP-0021947,standard,6.41,ES
SHP-0022059,standard,6.41,ES
SHP-0023176,standard,6.41,ES
SHP-0023571,standard,6.41,ES
SHP-0025406,standard,6.41,ES
SHP-0026040,standard,6.41,ES
SHP-0026395,standard,6.41,ES
SHP-0026607,standard,6.41,ES
SHP-0027750,standard,6.41,ES
SHP-0029805,express,11.53,ES
SHP-0017007,next_day,16.65,ES
SHP-0005696,next_day,19.95,ES
SHP-0004089,economy,4.59,ES
SHP-0010521,economy,4.59,ES
